componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"MINERAÇÃO DE DADOS","SINF0061","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","22/07/2021","METHANIAS COLACO RODRIGUES JUNIOR","2M56 6M34","3","50","3","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"CINEMA CLÁSSICO E VANGUARDAS","COMSO0270","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DANIELLE PARFENTIEFF DE NORONHA","5T1234","53","50","51","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"TEORIA GERAL DOS SISTEMAS","SINF0058","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","METHANIAS COLACO RODRIGUES JUNIOR","2M1234","26","50","27","REGULAR","29/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTÉTICA E LINGUAGEM AUDIOVISUAL","COMSO0286","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","CESAR DE SIQUEIRA CASTANHA","6T1234","59","55","56","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO DE ARTE","COMSO0299","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DIOGO CAVALCANTI VELASCO","3T1234","25","25","25","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"PROGRAMAÇÃO I","SINF0063","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","RAPHAEL PEREIRA DE OLIVEIRA, MAI LY VANESSA ALMEIDA SAUCEDO FARO","3M3456 6M12","3","50","3","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO DE ARTE","COMSO0299","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DIOGO CAVALCANTI VELASCO","4T1234","16","25","16","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTRUTURAS DE DADOS I","SINF0006","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","ALCIDES XAVIER BENICASA, MAI LY VANESSA ALMEIDA SAUCEDO FARO","3M12 6M56","40","50","41","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CIBERCULTURA E TECNOLOGIAS DO AUDIOVISUAL","COMSO0267","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","YANARA CAVALCANTI GALVÃO","6T1234","41","50","44","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"PROGRAMAÇÃO I","SINF0063","TURMA 02","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","RAPHAEL PEREIRA DE OLIVEIRA","3M1234 5M12","2","50","48","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"DOCUMENTÁRIO","COMSO0300","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","KARLIANE MACEDO NUNES","5T1234","47","50","47","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"SISTEMAS MULTIMÍDIA E INTERFACES HOMEM-MÁQUINA","SINF0043","TURMA 01","CAMPUS UNIVERSITARIO ALBERTO CARVALHO","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","RAPHAEL PEREIRA DE OLIVEIRA","35M56","24","50","24","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO AUDIOVISUAL I","COMSO0351","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DAMYLER FERREIRA CUNHA","3T1234","15","25","16","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO AUDIOVISUAL I","COMSO0351","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DAMYLER FERREIRA CUNHA","4T1234","22","25","22","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"GEOPROCESSAMENTO APLICADO À ENGENHARIA AMBIENTAL","ENAMB0003","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","PAULO SERGIO DE REZENDE NASCIMENTO","35T12","11","21","11","REGULAR","25/07/2021","CONSOLIDADA","PRESENCIAL"
"SANEAMENTO E ENGENHARIA AMBIENTAL","ENAMB0043","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","BRUNO SANTOS SOUZA","246M12","27","40","27","REGULAR","29/07/2021","CONSOLIDADA","PRESENCIAL"
"CINÉTICA DE PROCESSOS AMBIENTAIS","ENAMB0041","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","ANDRE LUIS DANTAS RAMOS","236M56","25","40","25","REGULAR","29/07/2021","CONSOLIDADA","PRESENCIAL"
"ANÁLISE DE RISCOS AMBIENTAIS","ENAMB0051","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","ANDREA NOVELLI","35M34","10","40","10","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ENGENHARIA AMBIENTAL II","ENAMB0033","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","ANDREA NOVELLI","6T1234","3","40","3","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE RECURSOS HÍDRICOS","ENAMB0053","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","29/07/2021","DANIELLA ROCHA","35M56","9","40","0","REGULAR",,"EXCLUIDA","PRESENCIAL"
"HIDROLOGIA APLICADA À ENGENHARIA AMBIENTAL","ENAMB0042","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","DANIELLA ROCHA","35M34","19","40","19","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"RECUPERAÇÃO DE ÁREAS DEGRADADAS","ENAMB0050","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","2","29/03/2021","30/07/2021","INAURA CAROLINA CARNEIRO DA ROCHA","2M56 6M34","5","40","5","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ALLYSON DOS SANTOS OLIVEIRA","35M34","68","70","68","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","JOSE ANDERSON VALENCA CARDOSO","35T12","65","70","65","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","JOSE ANDERSON VALENCA CARDOSO","35T34","69","70","70","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ALLYSON DOS SANTOS OLIVEIRA","35M12","63","70","65","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","NALDISSON DOS SANTOS","3N34 5N12","129","70","70","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","CARLO PIETRO SOUSA DA SILVA","3N34 5N12","37","70","70","REGULAR","01/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","MARCOS AURELIO GUIMARAES MONTEIRO","24T56","73","70","70","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ANDRE VINICIUS SANTOS DORIA","35T34","80","70","70","REGULAR","26/07/2021","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GIOVANA SIRACUSA GOUVEIA","35T34","144","75","72","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"ANALISE II","MAT0115","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FABIO DOS SANTOS","35T12","21","60","23","REGULAR","26/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO A","MAT0151","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","OCTAVIO JOSÉ SANTOS DE SANTANA, FABIO DOS SANTOS","2N34 4N12","103","70","69","REGULAR","26/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FRANKLIN ZILLMER","35T34","70","70","70","REGULAR","27/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ANA CRISTINA SALVIANO VEIGA","4N34 6N12","73","70","70","REGULAR","06/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","RICARDO PINHEIRO DA COSTA","24T56","22","70","23","REGULAR","06/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ADRIANO VEIGA DE OLIVEIRA","24T12","119","70","69","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ARYANA JOECY LIMA DA SILVA CAVALCANTE","24T12","23","70","68","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO C","MAT0153","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","DOUGLAS FERREIRA DE ALBUQUERQUE","2N34 4N12","8","70","9","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ANTONIO SANTOS SILVA","35T34","0","70","11","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","WILBERCLAY GONCALVES MELO","2N34 4N12","75","70","70","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","ANTONIO SANTOS SILVA","46T12","3","70","3","REGULAR","19/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","JOSE CARLOS LEITE DOS SANTOS","24M56","8","70","9","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO I","MAT0064","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","MARCOS AURELIO GUIMARAES MONTEIRO","246T12","108","70","68","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FRANCISCO PETRUCIO CAVALCANTE JUNIOR","246T12","81","78","72","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ANA CRISTINA SALVIANO VEIGA","246M12","107","70","70","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FRANCISCO PETRUCIO CAVALCANTE JUNIOR","246T34","72","78","70","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","CLAUDEMIR ALCANTARA DOS SANTOS JÚNIOR","246M12","26","70","25","REGULAR","13/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","LUIS JONATHA RODRIGUES DE OLIVEIRA","24M12 6M34","32","70","30","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ARYANA JOECY LIMA DA SILVA CAVALCANTE","246M34","19","70","18","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ARYANA JOECY LIMA DA SILVA CAVALCANTE","246M12","29","70","66","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ANGELO ALBERTI","2N34 46N12","43","70","45","REGULAR","23/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","ANGELO ALBERTI","2N12 46N34","23","70","24","REGULAR","21/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 10","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","LUIS JONATHA RODRIGUES DE OLIVEIRA","246T12","66","90","69","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO III","MAT0066","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","VALDENBERG ARAUJO DA SILVA","35T12","94","70","71","REGULAR","28/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO IV","MAT0075","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","LUCAS REZENDE VALERIANO","235M12","28","70","28","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO IV","MAT0075","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","LUCAS REZENDE VALERIANO","246T34","6","70","6","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO IV","MAT0075","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","PAULO DE SOUZA RABELO","2N12 46N34","43","70","43","REGULAR","06/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO IV","MAT0075","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","PAULO DE SOUZA RABELO","246T12","60","70","59","REGULAR","06/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO I","MAT0096","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","HASSAN SHERAFAT","35T12","41","70","60","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO I","MAT0096","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","HASSAN SHERAFAT","46M12","29","70","28","REGULAR","03/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO I","MAT0096","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FRANCISCO PETRUCIO CAVALCANTE JUNIOR","35T12","90","78","70","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO I","MAT0096","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GASTAO FLORENCIO MIRANDA JUNIOR","35M12","20","70","19","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO I","MAT0096","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FRANCISCO PETRUCIO CAVALCANTE JUNIOR","4N12 6N34","83","78","72","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"CÁLCULO NUMÉRICO II","MAT0097","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","JOSE CARLOS LEITE DOS SANTOS","35T34","5","60","5","REGULAR","09/08/2021","CONSOLIDADA","PRESENCIAL"
"CURVAS E SUPERFÍCIES PARAMETRIZADAS","MAT0090","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","MARIA DE ANDRADE COSTA E SILVA","246T12","14","60","14","REGULAR","28/07/2021","CONSOLIDADA","PRESENCIAL"
"EQUAÇÕES DIFERENCIAIS I","MAT0155","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","BRUNO LUIS DE ANDRADE SANTOS","3N34 5N12","50","70","48","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"EQUAÇÕES DIFERENCIAIS I","MAT0155","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","LUCAS REZENDE VALERIANO","35T12","46","70","46","REGULAR","20/07/2021","CONSOLIDADA","PRESENCIAL"
"EQUAÇÕES DIFERENCIAIS I","MAT0155","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","VALDENBERG ARAUJO DA SILVA","5M34  2T12","9","70","9","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"EQUAÇÕES DIFERENCIAIS ORDINÁRIAS","MAT0069","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","JOSE CARLOS LEITE DOS SANTOS","246M34","45","70","45","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"EQUAÇÕES DIFERENCIAIS ORDINÁRIAS","MAT0069","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ARLUCIO DA CRUZ VIANA","246T12","49","70","50","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE MATEMÁTICA I","MAT0111","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","DENIZE DA SILVA SOUZA","35T56 6T123","23","60","23","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE MATEMÁTICA I","MAT0111","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","DENIZE DA SILVA SOUZA","35N12 6N123","23","60","23","REGULAR","05/08/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE MATEMÁTICA III","MAT0113","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GEORGIANE AMORIM SILVA","7M1234  4T34  7N1234","15","60","13","REGULAR","29/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE MATEMÁTICA III","MAT0113","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GEORGIANE AMORIM SILVA","7T1234  2N12 4N1234","18","60","17","REGULAR","29/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTRUTURAS ALGÉBRICAS I","MAT0076","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","DANILO DIAS DA SILVA","246T34","35","70","35","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"ESTRUTURAS ALGÉBRICAS I","MAT0076","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","DANILO DIAS DA SILVA","2N34 46N12","31","70","31","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS ELEMENTARES DA MATEMÁTICA","MAT0057","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","FILIPE DANTAS DOS SANTOS","35N12","153","85","75","REGULAR","31/07/2021","CONSOLIDADA","PRESENCIAL"
"GEOMETRIA EUCLIDIANA PLANA","MAT0091","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","ALMIR ROGERIO SILVA SANTOS","35T34","38","60","37","REGULAR","04/08/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A COMPUTACAO GRAFICA","MAT0120","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","29/07/2021","MARIA DE ANDRADE COSTA E SILVA","24T34","5","60","5","REGULAR","16/07/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A TEORIA DOS GRAFOS","MAT0001","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","HASSAN SHERAFAT","35T34","8","60","8","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE ENSINO DE MATEMÁTICA","MAT0052","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","IVANETE BATISTA DOS SANTOS","246T56","27","60","27","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"LABORATÓRIO DE ENSINO DE MATEMÁTICA","MAT0052","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","IVANETE BATISTA DOS SANTOS","24N12 6N34","12","60","12","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
"MATEMÁTICA PARA O ENSINO FUNDAMENTAL","MAT0060","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GERSON CRUZ ARAUJO","24T34","31","70","31","REGULAR","01/08/2021","CONSOLIDADA","PRESENCIAL"
"MATEMÁTICA PARA O ENSINO FUNDAMENTAL","MAT0060","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","GERSON CRUZ ARAUJO","2N34 4N12","27","70","26","REGULAR","01/08/2021","CONSOLIDADA","PRESENCIAL"
"MATEMÁTICA PARA O ENSINO MÉDIO II","MAT0062","TURMA 16","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","PAULO DE SOUZA RABELO","35T56","36","60","36","REGULAR","08/08/2021","CONSOLIDADA","PRESENCIAL"
"MATEMÁTICA PARA O ENSINO MÉDIO II","MAT0062","TURMA 17","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","PAULO DE SOUZA RABELO","3N12 5N34","35","60","33","REGULAR","08/08/2021","CONSOLIDADA","PRESENCIAL"
"NOVAS TECNOLOGIAS E O ENSINO DE MATEMÁTICA","MAT0054","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","EVILSON DA SILVA VIEIRA","35T34","55","40","37","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"NOVAS TECNOLOGIAS E O ENSINO DE MATEMÁTICA","MAT0054","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","EVILSON DA SILVA VIEIRA","3N12 5N34","51","40","38","REGULAR","30/07/2021","CONSOLIDADA","PRESENCIAL"
"VARIÁVEIS COMPLEXAS","MAT0072","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","","2020","2","29/03/2021","30/07/2021","NALDISSON DOS SANTOS","246T56","44","70","45","REGULAR","02/08/2021","CONSOLIDADA","PRESENCIAL"
