componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"FOTOGRAFIA PUBLICITÁRIA","COMSO0305","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 13:00h-16:50h DCOS - LABORATÓRIO ESTÚDIO FOTOGRÁFICO","2019","2","14/10/2019","27/03/2020","ANA CAROLINA WESTRUP","5T1234","25","25","26","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"FOTOGRAFIA PUBLICITÁRIA","COMSO0305","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-16:50h DCOS - LABORATÓRIO ESTÚDIO FOTOGRÁFICO","2019","2","14/10/2019","27/03/2020","ANA CAROLINA WESTRUP","6T1234","40","25","29","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO GRÁFICA","COMSO0334","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 13:00h-16:50h DCOS - LABORATÓRIO DE INFORMÁTICA - LABINFO 003","2019","2","14/10/2019","27/03/2020","JULIA FERNANDES MARQUES","5T1234","40","25","28","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO GRÁFICA","COMSO0334","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-16:50h DCOS - LABORATÓRIO DE INFORMÁTICA - LABINFO 003","2019","2","14/10/2019","27/03/2020","JULIA FERNANDES MARQUES","6T1234","29","25","28","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"LINGUAGEM AUDIOVISUAL I","COMSO0313","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-16:50h SALA DE AULA - DID 4 - 005","2019","2","14/10/2019","27/03/2020","MÁRIO CÉSAR PEREIRA OLIVEIRA","2T1234","49","50","50","REGULAR","03/04/2020","CONSOLIDADA","PRESENCIAL"
"PLANEJAMENTO DE MARKETING","COMSO0322","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-16:50h SALA DE AULA - DID 1 - 004","2019","2","14/10/2019","27/03/2020","JOAO DANTAS DOS ANJOS NETO","3T1234","40","50","40","REGULAR","01/04/2020","CONSOLIDADA","PRESENCIAL"
"COMUNICAÇÃO INTEGRADA","COMSO0329","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 13:00h-16:50h SALA DE AULA - DID 1 - 004","2019","2","14/10/2019","27/03/2020","CAROLINA BUENO RODRIGUES","4T1234","39","50","39","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO E PROMOÇÃO DE EVENTOS, VENDAS E MERCHANDISING","COMSO0333","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-16:50h SALA DE AULA - DID 1 - 013","2019","2","14/10/2019","27/03/2020","MÁRIO CÉSAR PEREIRA OLIVEIRA","6T1234","44","50","45","REGULAR","03/04/2020","CONSOLIDADA","PRESENCIAL"
"PLANEJAMENTO DE MÍDIA I","COMSO0323","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 13:00h-16:50h SALA DE AULA - DID 4 - 102","2019","2","14/10/2019","27/03/2020","EDUARDO VIEIRA TEIXEIRA","5T1234","49","50","49","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INSTALAÇÕES ELÉTRICAS","ELET0059","TURMA 01C","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-15:50h LAB. DE INSTALAÇÕES ELÉTRICAS - DEL<br/>3 - 15:00h-15:50h LAB. DE INSTALAÇÕES ELÉTRICAS - DEL<br/>5 - 15:00h-16:50h LAB. DE INSTALAÇÕES ELÉTRICAS - DEL","2019","2","14/10/2019","27/03/2020","ANGELO MARCIO FORMIGA DE ALMEIDA","23T3 5T34","6","5","5","REGULAR","21/09/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO AUDIOVISUAL PARA PUBLICIDADE E PROPAGANDA II","COMSO0331","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-16:50h DCOS - LABORATÓRIO ESTÚDIO DE TV","2019","2","14/10/2019","27/03/2020","JULIA FERNANDES MARQUES","2T1234","11","25","16","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO AUDIOVISUAL PARA PUBLICIDADE E PROPAGANDA II","COMSO0331","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-16:50h DCOS - LABORATÓRIO DE INFORMÁTICA - LABINFO 003","2019","2","14/10/2019","27/03/2020","ANA CAROLINA WESTRUP","3T1234","41","25","29","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO DIGITAL","COMSO0332","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-16:50h DCOS - LABORATÓRIO - SALA DE REUNIÕES","2019","2","14/10/2019","27/03/2020","KAROLINA DE ALMEIDA CALADO","2T1234","20","25","20","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"PRODUÇÃO DIGITAL","COMSO0332","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-16:50h DCOS - LABORATÓRIO - SALA DE REUNIÕES","2019","2","14/10/2019","27/03/2020","KAROLINA DE ALMEIDA CALADO","3T1234","5","25","7","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"EMPREENDEDORISMO","COMSO0284","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 13:00h-16:50h SALA DE AULA - DID 6 - 004","2019","2","14/10/2019","27/03/2020","EDUARDO VIEIRA TEIXEIRA, MATHEUS PEREIRA MATTOS FELIZOLA","4T1234","52","50","50","REGULAR","29/03/2020","CONSOLIDADA","PRESENCIAL"
"TEORIAS DA IMAGEM","COMSO0366","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 13:00h-16:50h SALA DE AULA - DID 1 - 010","2019","2","14/10/2019","27/03/2020","KAROLINA DE ALMEIDA CALADO","5T1234","30","50","31","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"ÉTICA E LEGISLAÇÃO PUBLICITÁRIA","COMSO0287","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-16:50 SALA DE AULA - DID 1 - 104","2019","2","14/10/2019","27/03/2020","PATRICIA HORTA ALVES","6T1234","35","50","33","REGULAR","03/04/2020","CONSOLIDADA","PRESENCIAL"
"ASPECTOS SOCIAIS E EPIDEMIOLÓGICOS DA SAÚDE","PRODO0047","TURMA 01","NÃO INFORMADO","2 - 08:00h-11:50h Sala de aula 104B - DID VII","2019","2","21/10/2019","05/12/2019","REGIANE CRISTINA DO AMARAL","2M2345","12","20","12","REGULAR","09/12/2019","CONSOLIDADA","PRESENCIAL"
"MÉTODOS EXPERIMENTAIS BIOLÓGICOS","PRODO0050","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","19/08/2019","21/12/2019","SHIRLEI OCTACILIO DA SILVA, MARIA AMALIA GONZAGA RIBEIRO","2T123456","10","20","10","REGULAR","17/12/2019","CONSOLIDADA","PRESENCIAL"
"BIOESTATÍSTICA","PRODO0039","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","21/08/2019","16/10/2019","WILTON MITSUNARI TAKESHITA","4T23456","14","20","14","REGULAR","16/12/2019","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DA INVESTIGAÇÃO CIENTÍFICA III","NPGME0243","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","19/08/2019","30/09/2019","ROSANA DE SOUZA SIQUEIRA BARRETO, MARCO ANTONIO PRADO NUNES","2M123456","20","20","19","REGULAR","12/11/2019","CONSOLIDADA","PRESENCIAL"
"MECANISMOS IMUNOLÓGICOS DE CONTROLE DA INTERAÇÃO PARASITO/CÉLULA HOSPEDEIRA","NPGME0251","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","20/08/2019","06/09/2019","TATIANA RODRIGUES DE MOURA","36M123456","4","10","4","REGULAR","17/01/2020","CONSOLIDADA","PRESENCIAL"
"SAÚDE PERINATAL","NPGME0229","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","22/08/2019","26/09/2019","MARCIO ROBERTO VIANA DOS SANTOS, JULLYANA DE SOUZA SIQUEIRA QUINTANS, RICARDO QUEIROZ GURGEL","5M123456  5N123","16","20","15","REGULAR","20/12/2019","CONSOLIDADA","PRESENCIAL"
"REVISÃO SISTEMÁTICA E META-ANÁLISE","NPGME0228","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","22/08/2019","12/09/2019","PAULO RICARDO SAQUETE MARTINS FILHO","5M23456  5T1234","24","15","15","REGULAR","03/02/2020","CONSOLIDADA","PRESENCIAL"
"PRODUTOS NATURAIS DE USO TERAPÊUTICO","NPGME0226","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","01/10/2019","09/10/2019","PAULA SANTOS NUNES","2M123456 3456M23456","12","25","12","REGULAR","27/01/2020","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM CIÊNCIAS DA SAÚDE","NPGME0234","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","15/10/2019","24/10/2019","PRISCILA LIMA DOS SANTOS","345M123456","17","17","17","REGULAR","07/01/2020","CONSOLIDADA","PRESENCIAL"
"DIDÁTICA EM SAÚDE","NPGME0215","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","06/11/2019","21/11/2019","ROSANA CIPOLOTTI","45T123456","16","25","16","REGULAR","20/12/2019","CONSOLIDADA","PRESENCIAL"
"IMUNOFISIOPATOGENIA DAS DOENÇAS INFECTOPARASITÁRIAS REGIONAIS","NPGME0218","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","01/10/2019","19/11/2019","ANGELA MARIA DA SILVA","3T3456  3N123","1","10","0","REGULAR",,"EXCLUIDA","PRESENCIAL"
"TÓPICOS AVANÇADOS DE FISIOLOGIA DO EXERCÍCIO","NPGME0233","TURMA 01","NÃO INFORMADO","LOCAL A DEFINIR","2019","2","01/10/2019","05/11/2019","VITOR OLIVEIRA CARVALHO","3T12345 5T123456","6","10","6","REGULAR","07/01/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 4 - 003<br/>5 - 20:40h-22:20h SALA DE AULA - DID 4 - 003","2019","2","14/10/2019","27/03/2020","LUDMILLA MEYER MONTENEGRO, JESSICA SAMARA CRUZ BARROS","35N34","32","60","58","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 5 - 006<br/>5 - 11:00h-12:50h SALA DE AULA - DID 5 - 006","2019","2","14/10/2019","27/03/2020","MONICA CRISTINA ROVARIS MACHADO, KLEVERTON MELO DE CARVALHO","35M56","54","54","54","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 4 - 110<br/>5 - 11:00h-12:50h SALA DE AULA - DID 4 - 110","2019","2","14/10/2019","27/03/2020","FLORENCE CAVALCANTI HEBER PEDREIRA DE FREITAS","35M56","51","50","52","REGULAR","28/02/2020","CONSOLIDADA","PRESENCIAL"
"DIRECAO ESTRATEGICA DE EMPRESA","ADM0010","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 5 - 111<br/>4 - 20:40h-22:20h SALA DE AULA - DID 3 - 016","2019","2","14/10/2019","27/03/2020","AUGUSTO CESAR VIEIRA DOS SANTOS","3N12 4N34","24","40","24","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO FINANCEIRA I","ADM0020","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 3 - 112<br/>6 - 18:50h-20:30h SALA DE AULA - DID 3 - 106","2019","2","14/10/2019","27/03/2020","BRUNO DOS SANTOS LOCHETTA MASSONI, BRUNO DOS SANTOS LOCHETTA MASSONI","26N12","58","60","57","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"MATEMÁTICA FINANCEIRA APLICADA À ADMINISTRAÇÃO","ADM0024","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30 SALA DE AULA - DID 4 - 111<br />3 - 20:40h-22:20 SALA DE AULA - DID 4 - 112","2019","2","14/10/2019","27/03/2020","ABIMAEL MAGNO DO OURO FILHO, JAIR JEFFERSON MAIA DE ALMEIDA","2N12 3N34","92","55","55","REGULAR","26/03/2020","CONSOLIDADA","PRESENCIAL"
"INICIACAO EMPRESARIAL","ADM0043","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 1 - 012<br/>4 - 20:40h-22:20h SALA DE AULA - DID 1 - 012","2019","2","14/10/2019","27/03/2020","IRACEMA MACHADO DE ARAGAO","24N34","45","60","47","REGULAR","24/03/2020","CONSOLIDADA","PRESENCIAL"
"SOCIOLOGIA DAS ORGANIZACOES","ADM0046","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 1 - 101<br/>5 - 20:40h-22:20h SALA DE AULA - DID 1 - 007","2019","2","14/10/2019","27/03/2020","ALCIONE FONSECA RODRIGUES","35N34","38","60","39","REGULAR","23/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE EMPRESA","ADM0047","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 3 - 016<br/>5 - 15:00h-16:50h SALA DE AULA - DID 3 - 016","2019","2","14/10/2019","27/03/2020","KLEVERTON MELO DE CARVALHO, MONICA CRISTINA ROVARIS MACHADO","35T34","86","37","37","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"SOCIOLOGIA DAS ORGANIZAÇÕES","ADM0177","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 1 - 010<br/>5 - 20:40h-22:20h SALA DE AULA - DID 1 - 010","2019","2","14/10/2019","27/03/2020","XENIA L AMOUR CAMPOS OLIVEIRA","35N34","28","55","29","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ORGANIZAÇÃO, MÉTODOS E SISTEMAS ADMINISTRATIVOS","ADM0221","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 4 - 101<br/>5 - 20:40h-22:20h SALA DE AULA - DID 4 - 109","2019","2","14/10/2019","27/03/2020","RÚBIA OLIVEIRA CORRÊA, SERGIO AZEVEDO TODT","35N34","51","55","52","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 3 - 114<br/>4 - 13:00h-14:50h SALA DE AULA - DID 3 - 106","2019","2","14/10/2019","27/03/2020","ADRIANO SANTOS ROCHA SILVA","24T12","97","50","63","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE MARKETING I","ADM0180","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA - DID 3 - 106<br/>4 - 17:00h-18:50h SALA DE AULA - DID 3 - 104","2019","2","14/10/2019","27/03/2020","ADRIANO SANTOS ROCHA SILVA","24T56","67","60","63","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 5 - 104<br/>4 - 18:50h-20:30h SALA DE AULA - DID 5 - 104","2019","2","14/10/2019","27/03/2020","ADRIANO SANTOS ROCHA SILVA","24N12","59","60","61","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"GESTÃO AMBIENTAL","ADM0217","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 1 - 103<br/>5 - 17:00h-18:50h SALA DE AULA - DID 1 - 103","2019","2","14/10/2019","27/03/2020","ALCIONE FONSECA RODRIGUES","35T56","44","60","48","REGULAR","22/03/2020","CONSOLIDADA","PRESENCIAL"
"GESTÃO AMBIENTAL","ADM0217","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 6 - 002<br/>5 - 18:50h-20:30h SALA DE AULA - DID 6 - 002","2019","2","14/10/2019","27/03/2020","ALCIONE FONSECA RODRIGUES","35N12","35","60","35","REGULAR","22/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO FINANCEIRA II","ADM0224","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA - DID 6 - 003<br/>6 - 17:00h-18:50h SALA DE AULA - DID 6 - 002","2019","2","14/10/2019","27/03/2020","BRUNO DOS SANTOS LOCHETTA MASSONI, BRUNO DOS SANTOS LOCHETTA MASSONI","26T56","20","60","21","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","ADM0186","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 1 - 006<br/>5 - 15:00h-16:50h SALA DE AULA - DID 1 - 006","2019","2","14/10/2019","27/03/2020","RONALTY OLIVEIRA ROCHA","35T34","31","60","34","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","ADM0186","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20 SALA DE AULA - DID 6 - 106<br />5 - 20:40h-22:20 SALA DE AULA - DID 6 - 106","2019","2","14/10/2019","27/03/2020","RONALTY OLIVEIRA ROCHA","35N34","63","61","61","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO FINANCEIRA I","ADM0020","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 5 - 101<br/>5 - 17:00h-18:50h SALA DE AULA - DID 5 - 101","2019","2","14/10/2019","27/03/2020","RODRIGO GARCIA DUARTE, EDUARDO ALBERTO DA SILVA FARIAS","35T56","60","62","62","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO FINANCEIRA I","ADM0020","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 5 - 012<br/>5 - 20:40h-22:20h SALA DE AULA - DID 1 - 103","2019","2","14/10/2019","27/03/2020","RODRIGO GARCIA DUARTE, EDUARDO ALBERTO DA SILVA FARIAS","35N34","43","63","44","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO","ADM0218","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA - DID 5 - 009<br/>5 - 09:00h-10:50h SALA DE AULA - DID 5 - 105","2019","2","14/10/2019","27/03/2020","FLORENCE CAVALCANTI HEBER PEDREIRA DE FREITAS","35M34","10","60","9","REGULAR","03/03/2020","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE CUSTOS I","ADM0178","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-16:50h SALA DE AULA - DID 1 - 104<br/>4 - 15:00h-16:50h SALA DE AULA - DID 1 - 107","2019","2","14/10/2019","27/03/2020","GLESSIA SILVA DE LIMA","24T34","34","60","35","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE CUSTOS I","ADM0178","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 3 - 116<br/>4 - 18:50h-20:30h SALA DE AULA - DID 3 - 116","2019","2","14/10/2019","27/03/2020","GLESSIA SILVA DE LIMA","24N12","55","60","57","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"MERCADO FINANCEIRO","ADM0198","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 3 - 108<br/>5 - 15:00h-16:50h SALA DE AULA - DID 5 - 018","2019","2","14/10/2019","27/03/2020","HUANG CHIEN EN","35T34","19","60","20","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"PLANEJAMENTO E CONTROLE FINANCEIRO","ADM0181","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 1 - 010<br/>5 - 17:00h-18:50h SALA DE AULA - DID 1 - 105","2019","2","14/10/2019","27/03/2020","HUANG CHIEN EN","35T56","28","60","26","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"PLANEJAMENTO E CONTROLE FINANCEIRO","ADM0181","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 1 - 013<br/>5 - 18:50h-20:30h SALA DE AULA - DID 5 - 007","2019","2","14/10/2019","27/03/2020","HUANG CHIEN EN","35N12","44","60","43","REGULAR","31/03/2020","CONSOLIDADA","PRESENCIAL"
"EMPREENDEDORISMO E GESTÃO DE PEQUENOS NEGÓCIOS","ADM0193","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 1 - 012<br/>5 - 20:40h-22:20h SALA DE AULA - DID 1 - 012","2019","2","14/10/2019","27/03/2020","IRACEMA MACHADO DE ARAGAO","35N34","48","60","48","REGULAR","26/03/2020","CONSOLIDADA","PRESENCIAL"
"PESQUISA DE MARKETING","ADM0209","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 5 - 110<br/>4 - 18:50h-20:30h SALA DE AULA - DID 6 - 105","2019","2","14/10/2019","27/03/2020","JAIRO DE JESUS","24N12","15","60","18","REGULAR","01/04/2020","CONSOLIDADA","PRESENCIAL"
"MARKETING DE SERVIÇOS","ADM0207","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 6 - 005<br/>4 - 20:40h-22:20h SALA DE AULA - DID 6 - 013","2019","2","14/10/2019","27/03/2020","JAIRO DE JESUS","24N34","32","60","45","REGULAR","01/04/2020","CONSOLIDADA","PRESENCIAL"
"ORGANIZAÇÃO, MÉTODOS E SISTEMAS ADMINISTRATIVOS","ADM0221","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA - DID 1 - 105<br/>4 - 17:00h-18:50h SALA DE AULA - DID 1 - 105","2019","2","14/10/2019","27/03/2020","JEFFERSON DAVID ARAUJO SALES","24T56","28","60","32","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"ORGANIZAÇÃO, MÉTODOS E SISTEMAS ADMINISTRATIVOS","ADM0221","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 6 - 113<br/>4 - 18:50h-20:30h SALA DE DESENHO - DID 4 - 011","2019","2","14/10/2019","27/03/2020","JEFFERSON DAVID ARAUJO SALES","24N12","43","60","42","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO ESTRATÉGICA DE EMPRESAS","ADM0192","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 11:00h-12:50h SALA DE AULA - DID 6 - 002<br/>5 - 11:00h-12:50h SALA DE AULA - DID 6 - 002","2019","2","14/10/2019","27/03/2020","JOSE PEDRO PENTEADO PEDROSO","35M56","27","60","29","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO ESTRATÉGICA DE EMPRESAS","ADM0192","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 4 - 003<br/>5 - 18:50h-20:30h SALA DE DESENHO - DID 4 - 016","2019","2","14/10/2019","27/03/2020","JOSE PEDRO PENTEADO PEDROSO","35N12","93","60","65","REGULAR","30/03/2020","CONSOLIDADA","PRESENCIAL"
"TEORIA GERAL DA ADMINISTRAÇÃO","ADM0220","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-18:50h SALA DE AULA - DID 5 - 102<br/>5 - 17:00h-18:50h SALA DE AULA - DID 5 - 102","2019","2","14/10/2019","27/03/2020","JOSE PEDRO PENTEADO PEDROSO","35T56","108","60","67","REGULAR","29/03/2020","CONSOLIDADA","PRESENCIAL"
"TEORIA GERAL DA ADMINISTRAÇÃO","ADM0220","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-20:30h SALA DE AULA - DID 6 - 106<br/>5 - 18:50h-20:30h SALA DE AULA - DID 6 - 106","2019","2","14/10/2019","27/03/2020","RONALTY OLIVEIRA ROCHA, LUDMILLA MEYER MONTENEGRO","35N12","79","67","66","REGULAR","25/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES II","ADM0191","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 1 - 108<br/>4 - 11:00h-12:50h SALA DE AULA - DID 4 - 113","2019","2","14/10/2019","27/03/2020","MARCOS EDUARDO ZAMBANINI","24M56","16","60","12","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES II","ADM0191","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 3 - 002<br/>4 - 18:50h-20:30h SALA DE AULA - DID 3 - 002","2019","2","14/10/2019","27/03/2020","MARCOS EDUARDO ZAMBANINI","24N12","57","60","61","REGULAR","27/03/2020","CONSOLIDADA","PRESENCIAL"
