componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"INTRODUCAO A ADMINISTRACAO","ADM0002","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","JOSE PEDRO PENTEADO PEDROSO","24T12","34","60","36","REGULAR","19/05/2022","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO ESTRATÉGICA DE EMPRESAS","ADM0192","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","JOSE PEDRO PENTEADO PEDROSO","24T34","29","60","30","REGULAR","19/05/2022","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO ESTRATÉGICA DE EMPRESAS","ADM0192","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","JOSE PEDRO PENTEADO PEDROSO","24N12","37","60","40","REGULAR","19/05/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO","ADM0218","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-15:00h SALA DE AULA - DID 5 - 018<br/>5 - 13:00h-15:00h SALA DE AULA - DID 3 - 114","2021","2","31/01/2022","03/06/2022","LUDMILLA MEYER MONTENEGRO","35T12","25","60","24","REGULAR","20/05/2022","CONSOLIDADA","PRESENCIAL"
"TEORIA GERAL DA ADMINISTRAÇÃO","ADM0220","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-19:00h SALA DE AULA - DID 4 - 002<br/>5 - 17:00h-19:00h SALA DE AULA - DID 4 - 002","2021","2","31/01/2022","03/06/2022","LUDMILLA MEYER MONTENEGRO","35T56","64","60","60","REGULAR","20/05/2022","CONSOLIDADA","PRESENCIAL"
"TEORIA GERAL DA ADMINISTRAÇÃO","ADM0220","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 3 - 116<br/>5 - 19:00h-21:00h SALA DE AULA - DID 4 - 009","2021","2","31/01/2022","03/06/2022","LUDMILLA MEYER MONTENEGRO","35N12","64","60","62","REGULAR","20/05/2022","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES II","ADM0191","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 6 - 102<br/>5 - 19:00h-21:00h SALA DE AULA - DID 6 - 102","2021","2","31/01/2022","03/06/2022","MARCOS EDUARDO ZAMBANINI","35N12","49","60","49","REGULAR","01/06/2022","CONSOLIDADA","PRESENCIAL"
"GESTÃO DA TECNOLOGIA DA INFORMAÇÃO","ADM0190","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-19:00h SALA DE AULA - DID 4 - 111<br/>4 - 17:00h-19:00h SALA DE AULA - DID 4 - 110","2021","2","31/01/2022","03/06/2022","MARIA CONCEICAO MELO SILVA LUFT","24T56","25","60","26","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"GESTÃO DA TECNOLOGIA DA INFORMAÇÃO","ADM0190","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 21:00h-23:00h SALA DE AULA - DID 4 - 007<br/>4 - 21:00h-23:00h SALA DE AULA - DID 4 - 007","2021","2","31/01/2022","03/06/2022","MARIA CONCEICAO MELO SILVA LUFT","24N34","23","60","24","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","ADM0186","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-19:00h SALA DE AULA - DID 5 - 008<br/>5 - 17:00h-19:00h SALA DE AULA - DID 5 - 009","2021","2","31/01/2022","03/06/2022","MARIA ELENA LEON OLAVE","35T56","40","60","39","REGULAR","30/05/2022","CONSOLIDADA","PRESENCIAL"
"ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","ADM0186","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 4 - 009<br/>5 - 19:00h-21:00h SALA DE AULA - DID 4 - 001","2021","2","31/01/2022","03/06/2022","MARIA ELENA LEON OLAVE","35N12","54","60","57","REGULAR","30/05/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ADM0196","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 13:00h-17:00h SALA DE AULA - DID 3 - 105","2021","2","31/01/2022","03/06/2022","ROSANGELA SARMENTO SILVA","6T1234","23","40","29","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO DE CONCLUSÃO DE CURSO I","ADM0196","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 19:00h-23:00h SALA DE AULA - DID 6 - 104","2021","2","31/01/2022","03/06/2022","ROSANGELA SARMENTO SILVA","6N1234","53","40","39","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"COMPORTAMENTO E CULTURA ORGANIZACIONAL","ADM0179","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-17:00h SALA DE AULA - DID 6 - 013<br/>5 - 15:00h-17:00h SALA DE AULA - DID 6 - 013","2021","2","31/01/2022","03/06/2022","RÚBIA OLIVEIRA CORRÊA","35T34","36","60","34","REGULAR","31/05/2022","CONSOLIDADA","PRESENCIAL"
"COMPORTAMENTO E CULTURA ORGANIZACIONAL","ADM0179","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 3 - 002<br/>5 - 19:00h-21:00h SALA DE AULA - DID 3 - 002","2021","2","31/01/2022","03/06/2022","RÚBIA OLIVEIRA CORRÊA","35N12","41","60","44","REGULAR","31/05/2022","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE PESSOAS II","ADM0185","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-17:00 SALA DE AULA - DID 6 - 012<br />4 - 15:00h-17:00 SALA DE AULA - DID 5 - 109","2021","2","31/01/2022","03/06/2022","DOMENICO CEGLIA, ADRIANNE GARCIA CORRÊA","24T34","33","60","33","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"GESTÃO DE PESSOAS II","ADM0185","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 21:00h-23:00 SALA DE AULA - DID 4 - 003<br />4 - 21:00h-23:00 SALA DE AULA - DID 4 - 002","2021","2","31/01/2022","03/06/2022","ADRIANNE GARCIA CORRÊA, DOMENICO CEGLIA","24N34","55","60","59","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO MONOGRAFICO I","PSIC0084","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","MICHELE DE FREITAS FARIA DE VASCONCELOS","7N1234",,"6","6","REGULAR","15/12/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO MONOGRAFICO II","PSIC0085","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","SANDRA RAQUEL SANTOS DE OLIVEIRA","7N1234",,"6","6","REGULAR","20/12/2021","CONSOLIDADA","PRESENCIAL"
"DIREITO DA CRIANCA ADOLESCENTE E IDOSO","DIRE0251","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","KARYNA BATISTA SPOSATO","4T3456","26","50","25","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"DIREITO DA CRIANCA ADOLESCENTE E IDOSO","DIRE0251","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","KARYNA BATISTA SPOSATO","4N1234","73","56","56","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"DIREITO CONSTITUCIONAL II","DIRE0224","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 21:00h-23:00h SALA DE AULA - DID 3 - 104<br/>4 - 21:00h-23:00h SALA DE AULA - DID 3 - 113","2021","2","31/01/2022","03/06/2022","LUCAS GONCALVES DA SILVA","24N34","26","50","29","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"TEORIA DO ESTADO E DA CONSTITUICAO","DIRE0222","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-19:00h SALA DE AULA - DID 5 - 103<br/>4 - 17:00h-19:00h SALA DE AULA - DID 5 - 103","2021","2","31/01/2022","03/06/2022","LUCAS GONCALVES DA SILVA","24T56","53","50","50","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"TRABALHO MONOGRAFICO II","PSIC0085","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","MICHELE DE FREITAS FARIA DE VASCONCELOS","6M1234",,"5","5","REGULAR","15/12/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO MONOGRAFICO II","PSIC0085","TURMA IND01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","MICHELE DE FREITAS FARIA DE VASCONCELOS",,,"1","1","ENSINO INDIVIDUAL","14/12/2021","CONSOLIDADA","PRESENCIAL"
"TRABALHO MONOGRAFICO I","PSIC0084","TURMA IND02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","SANDRA RAQUEL SANTOS DE OLIVEIRA",,,"2","2","ENSINO INDIVIDUAL","15/12/2021","CONSOLIDADA","PRESENCIAL"
"TEORIA DO ESTADO E DA CONSTITUICAO","DIRE0222","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 21:00h-23:00h SALA DE AULA - DID 5 - 103<br/>6 - 19:00h-21:00h SALA DE AULA - DID 5 - 102","2021","2","31/01/2022","03/06/2022","UBIRAJARA COELHO NETO","5N34 6N12","55","50","49","REGULAR","26/05/2022","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECÍFICOS EM PSICOLOGIA INSTITUCIONAL III","PSIC0205","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","1","23/08/2021","18/12/2021","FREDERICO LEAO PINHEIRO","5T1234",,"12","10","REGULAR","17/03/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMETRIA I","ECONO0022","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","HELIANA MARY DA SILVA QUINTINO","2T12 4T34","21","50","21","REGULAR","04/06/2022","CONSOLIDADA","PRESENCIAL"
"DINAMICA MACROECONOMICA","ECONO0013","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-17:00h SALA DE AULA - DID 1 - 106<br/>4 - 17:00h-19:00h SALA DE AULA - DID 4 - 012","2021","2","31/01/2022","03/06/2022","FERNANDA ESPERIDIÃO","2T34 4T56","12","50","12","REGULAR","28/05/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MICROECONOMIA II","ECONO0016","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-19:00h SALA DE AULA - DID 4 - 004<br/>5 - 15:00h-17:00h SALA DE AULA - DID 1 - 109","2021","2","31/01/2022","03/06/2022","ELMER NASCIMENTO MATOS","2T56 5T34","13","50","13","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"FORMACÃO SOCIOECONÔMICA DO BRASIL","ECONO0156","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-17:00h SALA DE AULA - DID 1 - 101<br/>6 - 17:00h-19:00h SALA DE AULA - DID 1 - 003","2021","2","31/01/2022","03/06/2022","CHRISTIANE SENHORINHA SOARES CAMPOS","3T34 6T56","18","50","19","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MACROECONOMICA II","ECONO0110","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 17:00h-19:00h SALA DE AULA - DID 4 - 012<br/>5 - 17:00h-19:00h SALA DE AULA - DID 4 - 012","2021","2","31/01/2022","03/06/2022","LUIZ ROGERIO DE CAMARGOS","35T56","16","50","16","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA MATEMATICA II","ECONO0019","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-17:00h SALA DE AULA - DID 5 - 004<br/>6 - 15:00h-17:00h SALA DE AULA - DID 5 - 004","2021","2","31/01/2022","03/06/2022","PATRICIA PUGLIESI CARNEIRO","26T34","37","50","37","REGULAR","30/05/2022","CONSOLIDADA","PRESENCIAL"
"HISTORIA DO PENSAMENTO ECONOMICO","ECONO0006","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-17:00h SALA DE AULA - DID 4 - 003<br/>5 - 17:00h-19:00h SALA DE AULA - DID 3 - 113","2021","2","31/01/2022","03/06/2022","PAULO SERGIO SOUZA FERREIRA","3T34 5T56","55","55","54","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"METODOS DE PESQUISA EM ECONOMIA","ECONO0171","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","ANTONIO JOSE NASCIMENTO","3T56 5T34","40","55","41","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE SOCIAL","ECONO0108","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 15:00h-17:00h SALA DE AULA - DID 5 - 017<br/>6 - 13:00h-15:00h SALA DE AULA - DID 5 - 010","2021","2","31/01/2022","03/06/2022","THIAGO HENRIQUE CARNEIRO RIOS LOPES","4T34 6T12","36","55","36","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"METODOS DE PESQUISA EM ECONOMIA","ECONO0171","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","ANTONIO JOSE NASCIMENTO","2N34 5N12","42","55","43","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA MATEMATICA II","ECONO0019","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 1 - 007<br/>5 - 21:00h-23:00h SALA DE AULA - DID 3 - 113","2021","2","31/01/2022","03/06/2022","OLINTO SILVEIRA ALVES FILHO","3N12 5N34","29","55","30","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"HISTORIA DO PENSAMENTO ECONOMICO","ECONO0006","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 21:00h-23:00h SALA DE AULA - DID 5 - 007<br/>6 - 19:00h-21:00h SALA DE AULA - DID 4 - 114","2021","2","31/01/2022","03/06/2022","PAULO SERGIO SOUZA FERREIRA","3N34 6N12","45","55","47","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"CONTABILIDADE SOCIAL","ECONO0108","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 19:00h-21:00h SALA DE AULA - DID 6 - 105<br/>6 - 21:00h-23:00h SALA DE AULA - DID 6 - 105","2021","2","31/01/2022","03/06/2022","LUIZ CARLOS DE SANTANA RIBEIRO","4N12 6N34","37","55","38","REGULAR","23/05/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MICROECONOMIA II","ECONO0016","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 19:00h-21:00h SALA DE AULA - DID 4 - 010<br/>5 - 21:00h-23:00h SALA DE AULA - DID 4 - 008","2021","2","31/01/2022","03/06/2022","ELMER NASCIMENTO MATOS","3N12 5N34","23","50","23","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"INTRODUCAO A ECONOMETRIA","ECONO0021","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","FABIO RODRIGUES DE MOURA","3N34 5N12","36","50","36","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MACROECONOMICA I","ECONO0109","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 19:00h-21:00h SALA DE AULA - DID 4 - 004<br/>6 - 19:00h-21:00h SALA DE AULA - DID 1 - 109","2021","2","31/01/2022","03/06/2022","THIAGO HENRIQUE CARNEIRO RIOS LOPES","46N12","14","50","14","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA DO SETOR PUBLICO","ECONO0029","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 19:00h-21:00h SALA DE AULA - DID 1 - 109<br/>5 - 21:00h-23:00h SALA DE AULA - DID 1 - 010","2021","2","31/01/2022","03/06/2022","MARCO ANTONIO JORGE","2N12 5N34","14","50","15","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMETRIA II","ECONO0023","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","HELIANA MARY DA SILVA QUINTINO","2N34 4N12","13","50","15","REGULAR","04/06/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MACROECONOMICA III","ECONO0012","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","ANTON PETER MULLER","3N12 6N34","23","50","23","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA MONETARIA E FINANCEIRA","ECONO0129","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 21:00h-23:00h SALA DE AULA - DID 1 - 012<br/>5 - 19:00h-21:00h SALA DE AULA - DID 4 - 008","2021","2","31/01/2022","03/06/2022","MARCO ANTONIO JORGE","3N34 5N12","21","50","21","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA BRASILEIRA I","ECONO0157","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 21:00h-23:00h SALA DE AULA - DID 4 - 012<br/>6 - 19:00h-21:00h SALA DE AULA - DID 1 - 110","2021","2","31/01/2022","03/06/2022","CHRISTIANE SENHORINHA SOARES CAMPOS","4N34 6N12","13","50","14","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"DESENVOLVIMENTO ECONOMICO E SOCIAL","ECONO0146","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 19:00h-21:00h SALA DE AULA - DID 5 - 105<br/>4 - 21:00h-23:00h SALA DE AULA - DID 5 - 105","2021","2","31/01/2022","03/06/2022","FERNANDA ESPERIDIÃO","2N12 4N34","7","50","7","REGULAR","28/05/2022","CONSOLIDADA","PRESENCIAL"
"MERCADO FINANCEIRO E DE CAPITAIS","ECONO0132","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","TACITO AUGUSTO FARIAS","2N34 4N12","21","50","21","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"ELABORACAO E ANALISE DE PROJETOS","ECONO0001","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 19:00h-23:00h SALA DE AULA - DID 1 - 003","2021","2","31/01/2022","03/06/2022","JOSE ROBERTO DE LIMA ANDRADE","6N1234","18","50","18","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA E POLITICAS PUBLICAS","ECONO0141","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 21:00h-23:00h SALA DE AULA - DID 4 - 008<br/>5 - 19:00h-21:00h SALA DE AULA - DID 4 - 005","2021","2","31/01/2022","03/06/2022","OLINTO SILVEIRA ALVES FILHO","3N34 5N12","24","50","23","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"TOPICOS EM ECONOMIA DO SETOR PUBLICO","ECONO0032","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 21:00h-23:00h SALA DE AULA - DID 1 - 011<br/>4 - 19:00h-21:00h SALA DE AULA - DID 1 - 102","2021","2","31/01/2022","03/06/2022","WAGNER NOBREGA","2N34 4N12","19","50","19","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ANALISE MICROECONOMICA I","ECONO0015","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-19:00h SALA DE AULA - DID 1 - 106<br/>5 - 15:00h-17:00h SALA DE AULA - DID 1 - 010","2021","2","31/01/2022","03/06/2022","DENISIA ARAUJO CHAGAS ALONSO","2T56 5T34","14","50","14","REGULAR","03/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA INDUSTRIAL","ECONO0017","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","DENISIA ARAUJO CHAGAS ALONSO","2T34 5T56","1","50","0","REGULAR",,"EXCLUIDA","PRESENCIAL"
"ECONOMIA DA EMPRESA","ECONO0083","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","TACITO AUGUSTO FARIAS","2N12 4N34","65","55","55","REGULAR","02/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMETRIA III","ECONO0024","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","FABIO RODRIGUES DE MOURA","36N12","12","50","13","REGULAR","01/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA REGIONAL E URBANA","ECONO0034","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 19:00h-21:00h SALA DE AULA - DID 4 - 012<br/>4 - 21:00h-23:00h SALA DE AULA - DID 4 - 004","2021","2","31/01/2022","03/06/2022","GEIDSON UILSON SEIXAS SANTANA","2N12 4N34","13","50","13","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA MATEMATICA I","ECONO0018","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 19:00h-21:00h SALA DE AULA - DID 4 - 004<br/>4 - 21:00h-23:00h SALA DE AULA - DID 1 - 106","2021","2","31/01/2022","03/06/2022","PATRICIA PUGLIESI CARNEIRO","2N12 4N34","13","50","13","REGULAR","30/05/2022","CONSOLIDADA","PRESENCIAL"
"ECONOMIA MATEMATICA III","ECONO0020","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 21:00h-23:00h SALA DE AULA - DID 1 - 008<br/>4 - 19:00h-21:00h SALA DE AULA - DID 1 - 101","2021","2","31/01/2022","03/06/2022","PATRICIA PUGLIESI CARNEIRO","2N34 4N12","20","50","20","REGULAR","25/05/2022","CONSOLIDADA","PRESENCIAL"
"MONOGRAFIA I","ECONO0172","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","DEAN LEE HANSEN","3T56 5T34","41","50","41","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECOLOGIA DE POPULACOES","ECO0023","TURMA 14","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 17:00h-19:00 SALA DE AULA - DBI BLOCO A - 009<br />6 - 17:00h-19:00 SALA DE AULA - DBI BLOCO A - 009","2021","2","31/01/2022","03/06/2022","SIDNEY FEITOSA GOUVEIA","56T56","23","40","25","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"DIREITO PROCESSUAL PENAL II","DIRE0268","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-17:00h SALA DE AULA - DID 5 - 018<br/>5 - 15:00h-17:00h SALA DE AULA - DID 5 - 006","2021","2","31/01/2022","03/06/2022","SHIRLEY SILVEIRA ANDRADE","35T34","39","50","39","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"DIREITO PROCESSUAL PENAL II","DIRE0268","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 21:00h-23:00h SALA DE AULA - DID 5 - 103<br/>5 - 21:00h-23:00h SALA DE AULA - DID 6 - 103","2021","2","31/01/2022","03/06/2022","SHIRLEY SILVEIRA ANDRADE","35N34","42","50","42","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À TEORIA LITERÁRIA","LETRL0100","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","CARLOS MAGNO SANTOS GOMES","2M1234","12","30","13","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"EDUCAÇÃO INCLUSIVA","LETRL0065","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","ISA REGINA SANTOS DOS ANJOS","3M1234","29","32","32","REGULAR","06/06/2022","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À LINGUÍSTICA APLICADA NA ÁREA DA LIBRAS","LETRL0092","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","ANA FLORA SCHLINDWEIN","4M3456","16","30","17","REGULAR","07/06/2022","CONSOLIDADA","PRESENCIAL"
"ECOLOGIA DE COMUNIDADES","ECO0024","TURMA 14","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 19:00h-23:00h SALA DE AULA - DID 6 - 006","2021","2","31/01/2022","03/06/2022","ADRIANA BOCCHIGLIERI","4N1234","28","30","27","REGULAR","27/05/2022","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO AOS ESTUDOS DA LINGUAGEM","LETRL0093","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2021","2","31/01/2022","03/06/2022","CLEIDE EMILIA FAYE PEDROSA","5M1234","12","30","13","REGULAR","31/05/2022","CONSOLIDADA","PRESENCIAL"
