componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"PRÁTICA CLÍNICA EM FONOAUDIOLOGIA II","FONO0148","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","2","09/01/2023","13/05/2023","LIVIA MIRANDA DE OLIVEIRA, ANDREA MONTEIRO CORREIA MEDEIROS","3M1234","10","8","8","REGULAR","09/05/2023","CONSOLIDADA","PRESENCIAL"
"ECONOMETRIA II","ECONO0023","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","2","09/01/2023","13/05/2023","HELIANA MARY DA SILVA QUINTINO","2T56 5T34","2","55","0","REGULAR",,"CANCELADA","PRESENCIAL"
"ECONOMIA DA EMPRESA","ECONO0083","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-20:30h SALA DE AULA - DID 4 - 110<br/>4 - 20:40h-22:20h SALA DE AULA - DID 4 - 010","2022","2","09/01/2023","13/05/2023","TACITO AUGUSTO FARIAS","2N12 4N34","32","55","35","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"EDUCAÇÃO INCLUSIVA","LETRL0065","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h DELI - SALA DE AULA 01<br/>3 - 07:00h-08:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","TEREZA SIMONE SANTOS DE CARVALHO, ISA REGINA SANTOS DOS ANJOS","23M12","14","30","14","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À TEORIA LITERÁRIA","LETRL0100","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-12:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","CARLOS MAGNO SANTOS GOMES","2M3456","15","30","15","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À LINGUÍSTICA APLICADA NA ÁREA DA LIBRAS","LETRL0092","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-12:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","ANA FLORA SCHLINDWEIN","3M3456","12","30","13","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"ESTUDOS EM LETRAS LIBRAS II","LETRL0069","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 07:00h-08:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","ELAINE CRISTINA SILVA SANTOS","4M12","19","30","19","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO AOS ESTUDOS DA LINGUAGEM","LETRL0093","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 09:00h-12:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","CLEIDE EMILIA FAYE PEDROSA","4M3456","15","30","15","REGULAR","06/05/2023","CONSOLIDADA","PRESENCIAL"
"LIBRAS II","LETRL0071","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 11:00h-12:50h DELI - SALA DE AULA 01<br/>6 - 07:00h-12:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","ALAN DAVID SOUSA SILVA","5M56 6M123456","19","30","21","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"MORFOLOGIA DA LIBRAS","LETRL0020","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-12:50h DELI - SALA DE AULA 05","2022","2","09/01/2023","13/05/2023","IRAMÍ BILA DA SILVA","2M3456","8","30","8","REGULAR","13/05/2023","CONSOLIDADA","PRESENCIAL"
"PSICOLOGIA E EDUCAÇÃO DE SURDOS","LETRL0081","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-12:50h DELI - SALA DE AULA 01","2022","2","09/01/2023","13/05/2023","AARON SENA CERQUEIRA REIS, JOILSON PEREIRA DA SILVA","3M3456","10","30","11","REGULAR","09/05/2023","CONSOLIDADA","PRESENCIAL"
"METODOLOGIA DO ENSINO E APRENDIZAGEM DE LIBRAS COMO L1","LETRL0077","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 07:00h-10:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","MONICA DE GOIS SILVA BARBOSA","4M1234","8","30","8","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"LINGUAGEM E COGNIÇÃO","LETRL0104","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 07:00h-10:50h SALA DE AULA - DID 5 - 016","2022","2","09/01/2023","13/05/2023","CLAUDIO MANOEL DE CARVALHO CORREIA","5M1234","9","30","9","REGULAR","11/05/2023","CONSOLIDADA","PRESENCIAL"
"LIBRAS IV","LETRL0073","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 09:00h-12:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","IRAMÍ BILA DA SILVA","6M3456","11","30","11","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"LIBRAS VI","LETRL0075","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 07:00h-10:50h DELI - SALA DE AULA 05","2022","2","09/01/2023","13/05/2023","LARISSA SILVA REBOUÇAS","4M1234","26","30","26","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"SEMÂNTICA E PRAGMÁTICA DE LIBRAS","LETRL0022","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 09:00h-12:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","ANA FLORA SCHLINDWEIN","5M3456","12","30","12","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO ÀS ESCRITAS DE SINAIS","LETRL0101","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 09:00h-12:50h SALA DE AULA - DID 5 - 003","2022","2","09/01/2023","13/05/2023","EDIVALDO DA SILVA COSTA","6M3456","12","30","12","REGULAR","14/05/2023","CONSOLIDADA","PRESENCIAL"
"CONVERSAÇÃO EM LIBRAS II","LETRL0098","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 07:00h-08:50h DELI - SALA DE AULA 05","2022","2","09/01/2023","13/05/2023","LARISSA SILVA REBOUÇAS","5M12","17","30","16","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE LIBRAS III","LETRL0129","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 09:00h-12:50h DELI - SALA DE AULA 05","2022","2","09/01/2023","13/05/2023","MONICA DE GOIS SILVA BARBOSA, ALZENIRA AQUINO DE OLIVEIRA, ISA REGINA SANTOS DOS ANJOS","5M3456","16","30","17","REGULAR","18/05/2023","CONSOLIDADA","PRESENCIAL"
"TÓPICOS EM LIBRAS I","LETRL0088","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","ANA FLORA SCHLINDWEIN","3T12","14","30","15","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"ESTUDOS DISCURSIVOS: SUJEITOS, IDEOLOGIAS E GRUPOS MINORITÁRIOS","LETRL0067","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 13:00h-16:50h DELI - SALA DE AULA 05","2022","2","09/01/2023","13/05/2023","CLEIDE EMILIA FAYE PEDROSA","4T1234","6","30","6","REGULAR","06/05/2023","CONSOLIDADA","PRESENCIAL"
"MECÂNICA DOS FLUIDOS","EQUI0094","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA - DID 1 - 002<br/>4 - 09:00h-10:50h SALA DE AULA - DID 1 - 002<br/>6 - 09:00h-10:50h SALA DE AULA - DID 1 - 003","2022","2","09/01/2023","13/05/2023","ALEX BARRETO MACHADO","246M34","35","50","37","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"LINGUAGEM POÉTICA E POESIA VISUAL","LETRL0105","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h DELI - SALA DE AULA 03<br/>4 - 11:00h-12:50h DELI - SALA DE AULA 03","2022","2","09/01/2023","13/05/2023","FERNANDO DE MENDONCA","2M12 4M56","10","30","10","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA DE SERGIPE I","HIST0002","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 6 - 106","2022","2","09/01/2023","13/05/2023","ANTONIO LINDVALDO SOUSA","4N1234","17","50","48","REGULAR","05/05/2023","CONSOLIDADA","PRESENCIAL"
"PRÉ-HISTORIA","HIST0003","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 5 - 009","2022","2","09/01/2023","13/05/2023","RAFAEL COSTA PRATA","5N1234","5","50","48","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À HISTÓRIA","HIST0117","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 5 - 101","2022","2","09/01/2023","13/05/2023","DIEGO LINO SILVA E SILVA","6N1234","18","50","48","REGULAR","29/06/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA MEDIEVAL I","HIST0007","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 1 - 004","2022","2","09/01/2023","13/05/2023","BRUNO GONCALVES ALVARO","4N1234","40","50","41","REGULAR","14/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA MEDIEVAL II","HIST0008","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 1 - 108","2022","2","09/01/2023","13/05/2023","BRUNO GONCALVES ALVARO","6N1234","34","50","35","REGULAR","14/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DO BRASIL COLÔNIA","HIST0011","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 1 - 013","2022","2","09/01/2023","13/05/2023","MARIA IZABEL LADEIRA SILVA","6N1234","42","50","46","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA DE SERGIPE II","HIST0012","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h Auditório 203 - DID VII","2022","2","09/01/2023","13/05/2023","ANTONIO LINDVALDO SOUSA","2N1234","51","50","50","REGULAR","09/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA MODERNA II","HIST0100","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-22:20h SALA DE AULA - DID 5 - 003","2022","2","09/01/2023","13/05/2023","FABIO MAZA","3N1234","49","50","50","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DAS AMÉRICAS I","HIST0114","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","5 - 18:50h-22:20h SALA DE AULA - DID 5 - 002","2022","2","09/01/2023","13/05/2023","LUIS EDUARDO PINA LIMA","5N1234","66","50","55","REGULAR","18/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA CULTURA AFRO-BRASILEIRA","HIST0147","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 3 - 004","2022","2","09/01/2023","13/05/2023","CARLOS FRANCO LIBERATO DE SOUSA","4N1234","28","50","30","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA CONTEMPORANEA II","HIST0103","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 18:50h-22:20h SALA DE AULA - DID 4 - 110","2022","2","09/01/2023","13/05/2023","NATÁLIA ABREU DAMASCENO","4N1234","35","50","11","REGULAR","26/06/2023","CONSOLIDADA","PRESENCIAL"
"FUNDAMENTOS DE ESTÁGIO SUPERVISIONADO I","HIST0018","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 18:50h-22:20h SALA DE AULA - DID 1 - 009","2022","2","09/01/2023","13/05/2023","MARCOS SILVA","2N1234","30","50","32","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DO BRASIL REPÚBLICA","HIST0016","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 18:50h-22:20h SALA DE AULA - DID 5 - 105","2022","2","09/01/2023","13/05/2023","CELIA COSTA CARDOSO","3N1234","42","50","45","REGULAR","19/05/2023","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO EM ENSINO DE HISTÓRIA I","HIST0017","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","6 - 18:50h-22:20h SALA DE AULA - DID 4 - 010<br/>7 - 07:00h-11:50h Local a definir","2022","2","09/01/2023","13/05/2023","MARCOS SILVA","7M12345  6N1234","32","50","34","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA ÁFRICA II","HIST0146","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2022","2","09/01/2023","13/05/2023","CARLOS FRANCO LIBERATO DE SOUSA","3T3456","3","20","3","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"ALGEBRA LINEAR COMPUTACIONAL","MAT0118","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA - DID 1 - 007<br/>4 - 09:00h-10:50h SALA DE AULA - DID 1 - 003","2022","2","09/01/2023","13/05/2023","CARLO PIETRO SOUSA DA SILVA","24M34","34","70","34","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 09:00h-10:50h SALA DE AULA - DID 4 - 008<br/>5 - 09:00h-10:50h SALA DE AULA - DID 5 - 009","2022","2","09/01/2023","13/05/2023","ROMERO ALVES DE MELO","35M34","42","70","42","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h SALA DE AULA - DID 5 - 101<br/>5 - 13:00h-14:50h SALA DE AULA - DID 3 - 105","2022","2","09/01/2023","13/05/2023","MARCOS AURELIO GUIMARAES MONTEIRO","35T12","60","70","64","REGULAR","17/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 5 - 101<br/>5 - 15:00h-16:50h SALA DE AULA - DID 5 - 101","2022","2","09/01/2023","13/05/2023","MARCOS AURELIO GUIMARAES MONTEIRO","35T34","36","80","73","REGULAR","17/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-08:50h SALA DE AULA - DID 4 - 003<br/>5 - 07:00h-08:50h SALA DE AULA - DID 3 - 105","2022","2","09/01/2023","13/05/2023","ROMERO ALVES DE MELO","35M12","51","70","51","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 4 - 003<br/>5 - 18:50h-20:30h SALA DE AULA - DID 4 - 003","2022","2","09/01/2023","13/05/2023","ALMIR ROGERIO SILVA SANTOS, FRANCIELE CONRADO DOS SANTOS","3N34 5N12","64","70","68","REGULAR","14/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 20:40h-22:20h SALA DE AULA - DID 4 - 103<br/>5 - 18:50h-20:30h SALA DE AULA - DID 4 - 002","2022","2","09/01/2023","13/05/2023","ADRIANO VEIGA DE OLIVEIRA","3N34 5N12","71","70","67","REGULAR","17/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA - DID 6 - 104<br/>4 - 17:00h-18:50h SALA DE AULA - DID 4 - 003","2022","2","09/01/2023","13/05/2023","GIOVANA SIRACUSA GOUVEIA","24T56","115","70","73","REGULAR","17/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 3 - 101<br/>5 - 15:00h-16:50h SALA DE DESENHO - DID 4 - 011","2022","2","09/01/2023","13/05/2023","ANDRE VINICIUS SANTOS DORIA","35T34","100","70","70","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"ÁLGEBRA LINEAR I","MAT0078","TURMA 10","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h SALA DE AULA - DID 6 - 103<br/>5 - 13:00h-14:50h SALA DE DESENHO - DID 4 - 011","2022","2","09/01/2023","13/05/2023","ANDRE VINICIUS SANTOS DORIA","35T12","106","70","70","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"ANALISE II","MAT0115","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 13:00h-14:50h SALA DE AULA - DID 5 - 009<br/>5 - 13:00h-14:50h SALA DE AULA - DID 5 - 009","2022","2","09/01/2023","13/05/2023","BRUNO LUIS DE ANDRADE SANTOS","35T12","9","70","10","REGULAR","13/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO A","MAT0151","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 4 - 103<br/>4 - 18:50h-20:30h SALA DE AULA - DID 4 - 103","2022","2","09/01/2023","13/05/2023","JULIO CEZAR GANDARELA REZENDE","2N34 4N12","184","70","70","REGULAR","18/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO A","MAT0151","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA - DID 4 - 009<br/>4 - 09:00h-10:50h SALA DE AULA - DID 4 - 009","2022","2","09/01/2023","13/05/2023","JOSE ANDERSON VALENCA CARDOSO","24M34","41","70","68","REGULAR","17/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 4 - 110<br/>5 - 15:00h-16:50h SALA DE AULA - DID 4 - 111","2022","2","09/01/2023","13/05/2023","ANGELO ALBERTI, FRANCIELE CONRADO DOS SANTOS","35T34","50","70","50","REGULAR","14/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 20:40h-22:20h SALA DE AULA - DID 4 - 103<br/>6 - 18:50h-20:30h SALA DE AULA - DID 6 - 103","2022","2","09/01/2023","13/05/2023","JULIO CEZAR GANDARELA REZENDE","4N34 6N12","61","70","63","REGULAR","18/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 17:00h-18:50h SALA DE AULA - DID 4 - 003<br/>4 - 17:00h-18:50h SALA DE AULA - DID 4 - 001","2022","2","09/01/2023","13/05/2023","ANGELO ALBERTI","24T56","76","70","70","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 5 - 101<br/>4 - 13:00h-14:50h SALA DE AULA - DID 5 - 102","2022","2","09/01/2023","13/05/2023","MARIA DE ANDRADE COSTA E SILVA","24T12","46","90","79","REGULAR","05/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 1 - 101<br/>6 - 20:40h-22:20h SALA DE AULA - DID 1 - 107","2022","2","09/01/2023","13/05/2023","WILBERCLAY GONCALVES MELO","26N34","34","70","33","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 07","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 15:00h-16:50h SALA DE AULA - DID 3 - 009<br/>4 - 15:00h-16:50h SALA DE AULA - DID 4 - 110","2022","2","09/01/2023","13/05/2023","MARIA DE ANDRADE COSTA E SILVA","24T34","19","70","19","REGULAR","05/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 09:00h-10:50h SALA DE AULA - DID 6 - 103<br/>4 - 09:00h-10:50h SALA DE AULA - DID 6 - 103","2022","2","09/01/2023","13/05/2023","PAULO DE SOUZA RABELO","24M34","63","70","64","REGULAR","18/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 4 - 101<br/>4 - 11:00h-12:50h SALA DE AULA - DID 5 - 108","2022","2","09/01/2023","13/05/2023","HUMBERTO HENRIQUE DE BARROS VIGLIONI","24M56","41","70","41","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 10","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 07:00h-08:50h SALA DE AULA - DID 1 - 003<br/>4 - 07:00h-08:50h SALA DE AULA - DID 1 - 004","2022","2","09/01/2023","13/05/2023","HUMBERTO HENRIQUE DE BARROS VIGLIONI","24M12","36","70","38","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO B","MAT0152","TURMA 11","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 4 - 010<br/>4 - 20:40h-22:20h SALA DE AULA - DID 1 - 101","2022","2","09/01/2023","13/05/2023","DANILO DIAS DA SILVA","24N34","33","70","36","REGULAR","10/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO C","MAT0153","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 6 - 102<br/>4 - 18:50h-20:30h SALA DE AULA - DID 4 - 001","2022","2","09/01/2023","13/05/2023","ADRIANO VEIGA DE OLIVEIRA","2N34 4N12","124","70","75","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO C","MAT0153","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 07:00h-08:50h SALA DE AULA - DID 4 - 104<br/>5 - 07:00h-08:50h SALA DE AULA - DID 4 - 104","2022","2","09/01/2023","13/05/2023","ANDRE VINICIUS SANTOS DORIA","35M12","77","70","70","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","3 - 15:00h-16:50h SALA DE AULA - DID 3 - 002<br/>5 - 15:00h-16:50h SALA DE AULA - DID 3 - 002","2022","2","09/01/2023","13/05/2023","NALDISSON DOS SANTOS","35T34","70","90","82","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 20:40h-22:20h SALA DE AULA - DID 4 - 012<br/>4 - 18:50h-20:30h SALA DE AULA - DID 4 - 009","2022","2","09/01/2023","13/05/2023","DAVID SOARES PINTO JUNIOR","2N34 4N12","31","70","31","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 13:00h-14:50h SALA DE AULA - DID 5 - 006<br/>6 - 13:00h-14:50h SALA DE AULA - DID 1 - 009","2022","2","09/01/2023","13/05/2023","ANTONIO SANTOS SILVA","46T12","3","70","4","REGULAR","15/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 05","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 11:00h-12:50h SALA DE AULA - DID 4 - 006<br/>4 - 11:00h-12:50h SALA DE AULA - DID 4 - 006","2022","2","09/01/2023","13/05/2023","LUIS JONATHA RODRIGUES DE OLIVEIRA","24M56","32","70","34","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO D","MAT0154","TURMA 06","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","4 - 07:00h-08:50h SALA DE AULA - DID 3 - 009<br/>6 - 07:00h-08:50h SALA DE AULA - DID 3 - 007","2022","2","09/01/2023","13/05/2023","LUIS JONATHA RODRIGUES DE OLIVEIRA","46M12","21","70","21","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO I","MAT0064","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 4 - 003<br/>4 - 13:00h-14:50h SALA DE AULA - DID 4 - 002<br/>6 - 13:00h-14:50h SALA DE AULA - DID 4 - 104","2022","2","09/01/2023","13/05/2023","FRANKLIN ZILLMER","246T12","70","70","67","REGULAR","12/05/2023","CONSOLIDADA","PRESENCIAL"
"CÁLCULO II","MAT0065","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","2 - 13:00h-14:50h SALA DE AULA - DID 4 - 002<br/>4 - 13:00h-14:50h SALA DE AULA - DID 4 - 001<br/>6 - 13:00h-14:50h SALA DE AULA - DID 4 - 103","2022","2","09/01/2023","13/05/2023","LUIS JONATHA RODRIGUES DE OLIVEIRA","246T12","66","70","67","REGULAR","16/05/2023","CONSOLIDADA","PRESENCIAL"
